Age,Gender,State,Education,EmploymentType,MaritalStatus,FilingStatus,Dependents,AnnualIncome,BusinessIncome,CapitalGains,MortgageInterest,CharitableDonations,RetirementContrib,HealthInsurancePremium,StandardDeduction,DeductionsTotal,TaxableIncome,TaxLiability,EffectiveTaxRate,HasMortgage,AuditFlag
20,Male,MI,HighSchool,Salaried,Married,MarriedSeparate,2,34821.81,202.72,238.98,1193.26,729.19,1587.69,4447.09,13850.0,13850.0,18413.51,389.62,0.011,1,1
46,Male,MI,Masters,Salaried,Married,MarriedJoint,3,81374.41,5722.95,4291.61,1663.95,1267.47,4779.25,7365.06,27700.0,27700.0,59188.98,5329.07,0.0583,1,1
32,Female,GA,Bachelors,Salaried,Single,Single,3,72592.2,1576.29,222.75,1029.9,1462.41,4595.65,8468.76,13850.0,13850.0,56041.24,4636.57,0.0623,1,1
53,Female,TX,Bachelors,SelfEmployed,Single,Single,3,117893.92,3954.55,7473.87,859.93,491.31,7305.15,5313.64,13850.0,13850.0,110972.34,17633.36,0.1364,1,0
33,Male,TX,Masters,Salaried,Single,Single,1,41555.17,2108.78,1863.3,919.66,36.65,3065.31,6505.74,13850.0,13850.0,30177.25,2001.27,0.044,1,0
36,Female,PA,Masters,SelfEmployed,Married,MarriedJoint,2,84280.42,21411.31,846.08,1945.93,738.81,1544.16,4619.66,27700.0,27700.0,75837.82,10391.82,0.0975,1,1
68,Male,NC,Bachelors,Salaried,Married,MarriedJoint,5,39629.81,2927.39,2910.97,683.5,598.61,4559.01,7944.68,27700.0,27700.0,10268.17,0.0,0.0,1,0
42,Female,CA,Masters,SelfEmployed,Single,Single,3,96323.89,25405.51,5639.66,409.69,1185.6,7210.84,7412.75,13850.0,13850.0,109019.05,17164.57,0.1348,1,0
41,Male,PA,HighSchool,Salaried,Single,Single,3,65263.68,3550.23,1126.43,750.64,127.01,4820.07,6911.0,13850.0,13850.0,51590.34,4257.38,0.0609,1,1
42,Female,WA,Masters,Salaried,Single,HeadOfHousehold,2,85160.45,1588.76,2903.97,797.3,509.38,7707.9,7355.93,20800.0,20800.0,65853.18,7595.2,0.0847,1,0
33,Female,CA,Bachelors,Salaried,Married,MarriedSeparate,2,77359.78,3887.95,5209.64,1577.67,2929.59,4975.43,5752.98,13850.0,13850.0,69607.37,8421.12,0.0974,1,0
66,Female,NY,Masters,SelfEmployed,Single,Single,5,206248.13,47536.17,14048.43,2910.6,4351.52,13691.71,8066.59,13850.0,17620.82,242711.91,52843.67,0.1973,1,0
30,Male,AZ,Bachelors,Unemployed,Married,MarriedJoint,1,22022.37,6894.74,1252.99,1323.91,84.36,1418.01,6385.64,27700.0,27700.0,970.11,0.0,0.0,1,1
56,Female,NY,HighSchool,Retired,Married,MarriedSeparate,3,23545.25,1721.62,1361.05,530.25,95.88,1378.76,6109.07,13850.0,13850.0,8277.92,0.0,0.0,1,1
37,Male,CA,Bachelors,Salaried,Married,MarriedJoint,3,98114.35,757.81,677.15,9822.87,600.82,2590.72,6723.72,27700.0,27700.0,67349.31,7124.35,0.0716,1,1
36,Male,GA,Masters,Salaried,Married,MarriedJoint,2,89164.1,1590.73,3008.4,349.68,440.62,3105.92,5247.02,27700.0,27700.0,63063.23,6981.41,0.0745,1,0
34,Female,AZ,Bachelors,Salaried,Married,MarriedJoint,2,45565.54,6341.86,1734.19,3289.13,486.47,4167.36,5492.59,27700.0,27700.0,22941.59,332.99,0.0062,1,1
18,Male,TX,Masters,Salaried,Single,Single,0,58894.81,3588.41,2816.15,344.8,174.45,2886.49,4016.23,13850.0,13850.0,51449.38,6026.36,0.0923,1,0
36,Female,TX,HighSchool,Salaried,Married,MarriedJoint,3,54668.18,3744.03,3702.97,3087.09,532.92,3676.01,5590.99,27700.0,27700.0,29915.18,969.82,0.0156,1,1
51,Female,IL,HighSchool,SelfEmployed,Married,MarriedJoint,4,54079.44,3157.37,3243.6,4245.13,438.64,4166.45,8043.39,27700.0,27700.0,26780.41,0.0,0.0,1,1
40,Male,PA,Bachelors,Unemployed,Single,Single,2,12043.76,3786.68,515.53,462.52,212.69,641.06,3586.05,13850.0,13850.0,0.0,0.0,0.0,1,1
27,Female,MI,Bachelors,Salaried,Single,Single,0,49353.29,1770.71,697.53,490.14,231.35,4681.65,5036.03,13850.0,13850.0,37971.52,3736.58,0.0721,1,1
48,Male,AZ,Bachelors,Salaried,Married,MarriedJoint,5,56793.6,2142.46,1459.12,1962.5,386.11,2312.11,8247.78,27700.0,27700.0,25195.17,0.0,0.0,1,1
40,Female,MI,PhD,Salaried,Divorced,Single,2,83909.61,2941.81,1573.0,513.7,901.68,3895.7,5921.97,13850.0,13850.0,71574.42,9453.87,0.1069,1,1
38,Male,NY,Bachelors,Salaried,Single,Single,1,82559.48,10882.14,745.86,192.52,682.39,3564.45,5656.46,13850.0,13850.0,78837.48,11851.75,0.1258,1,1
22,Female,MI,Bachelors,Salaried,Single,Single,0,48301.89,7718.68,2339.9,996.98,143.32,1322.85,4218.21,13850.0,13850.0,44510.47,4521.26,0.0775,1,1
33,Male,GA,Bachelors,Salaried,Single,HeadOfHousehold,1,42207.06,3132.59,2275.0,559.87,1008.74,2546.1,3670.16,20800.0,20800.0,25314.66,1417.76,0.0298,1,1
40,Male,PA,Masters,Salaried,Single,Single,2,63263.86,130.66,1470.96,541.85,513.27,4526.32,5183.7,13850.0,13850.0,48015.48,3670.91,0.0566,1,0
39,Male,GA,Bachelors,Contractor,Married,MarriedJoint,3,47102.13,18919.19,4282.52,2440.05,1367.68,2236.89,6598.66,27700.0,27700.0,38103.83,1352.46,0.0192,1,0
51,Other,IL,Masters,Salaried,Single,Single,2,102608.58,660.64,5516.33,2172.22,3842.05,5967.06,4969.15,13850.0,13850.0,91935.55,13933.32,0.1281,1,1
18,Female,GA,HighSchool,SelfEmployed,Single,Single,0,53880.4,41911.61,1171.23,813.25,571.52,3688.72,5034.81,13850.0,13850.0,83113.24,13592.41,0.1402,1,0
30,Female,NC,Masters,SelfEmployed,Married,MarriedJoint,2,78131.75,29734.35,3619.54,1017.39,69.83,3245.93,4488.43,27700.0,27700.0,80785.63,11480.34,0.103,1,0
37,Female,CA,HighSchool,Salaried,Single,Single,1,30674.76,6104.87,594.21,237.9,3.03,2728.68,3941.08,13850.0,13850.0,22023.85,1622.86,0.0434,1,1
46,Female,OH,Masters,Salaried,Single,HeadOfHousehold,3,50218.46,4892.48,3078.01,1527.59,261.2,2440.67,7598.36,20800.0,20800.0,32888.95,726.67,0.0125,1,0
42,Female,TX,Masters,Unemployed,Single,Single,2,15688.62,3922.01,663.45,154.98,72.25,1175.26,6057.34,13850.0,13850.0,3424.08,0.0,0.0,1,1
38,Male,FL,Masters,Salaried,Married,MarriedJoint,3,63889.95,826.49,3405.42,504.46,706.47,5202.27,5544.37,27700.0,27700.0,35921.85,1090.62,0.016,1,0
53,Female,IL,HighSchool,Salaried,Divorced,HeadOfHousehold,4,28960.52,4395.1,1033.88,723.55,465.9,1309.67,6689.86,20800.0,20800.0,7589.51,0.0,0.0,1,0
85,Female,AZ,Masters,Salaried,Married,MarriedJoint,5,88184.11,9482.02,3939.43,4724.66,1468.6,4717.21,6051.88,27700.0,27700.0,66405.56,5316.72,0.0523,1,0
39,Male,NY,HighSchool,Contractor,Married,MarriedJoint,2,43751.8,19384.67,8247.67,5287.31,393.37,2568.03,4800.94,27700.0,27700.0,40684.14,3062.1,0.0429,1,1
58,Male,MI,Bachelors,Salaried,Married,MarriedJoint,6,98304.97,2127.74,6749.24,2033.12,2479.48,7368.81,6889.38,27700.0,27700.0,70481.95,6013.53,0.0561,1,1
63,Female,FL,Bachelors,Salaried,Single,HeadOfHousehold,3,80365.31,1364.37,6311.55,724.68,140.47,4598.17,6283.6,20800.0,20800.0,62741.22,6110.57,0.0694,1,0
34,Male,TX,Bachelors,SelfEmployed,Widowed,Single,2,55987.16,10628.57,1850.51,214.8,1045.23,5017.56,5558.38,13850.0,13850.0,51616.24,4463.07,0.0652,1,1
43,Female,IL,Bachelors,Salaried,Divorced,HeadOfHousehold,2,69183.88,4038.74,1575.25,290.78,622.87,3482.22,5013.02,20800.0,20800.0,50997.87,4327.03,0.0578,1,0
18,Male,CA,Bachelors,SelfEmployed,Married,MarriedSeparate,2,72448.54,5785.64,2999.51,1572.6,926.33,5213.68,4361.43,13850.0,13850.0,64383.69,7271.91,0.0895,1,1
37,Male,MI,Bachelors,Salaried,Married,MarriedJoint,2,57888.05,16532.24,2696.8,4636.76,1268.73,3827.18,7382.19,27700.0,27700.0,46417.09,3319.26,0.043,1,1
48,Female,PA,Bachelors,SelfEmployed,Married,MarriedJoint,3,103083.09,10478.57,5516.48,2154.8,793.97,6552.18,6583.24,27700.0,27700.0,86878.14,12020.69,0.1009,1,0
37,Male,GA,Bachelors,Salaried,Married,MarriedJoint,2,65168.4,4011.59,2660.44,2525.86,1731.0,6103.38,7050.15,27700.0,27700.0,41140.44,2516.85,0.035,1,0
43,Male,MI,Bachelors,Salaried,Married,MarriedSeparate,2,79711.18,12336.09,11086.15,2104.76,434.37,5972.54,4555.33,13850.0,13850.0,86283.42,12689.85,0.123,1,0
47,Female,FL,Bachelors,Salaried,Single,Single,2,44019.25,3619.53,6469.34,1194.4,237.91,3150.06,6419.25,13850.0,13850.0,37258.13,2050.98,0.0379,1,0
44,Female,IL,HighSchool,Salaried,Married,MarriedJoint,3,47917.72,2818.59,1741.2,1816.61,193.91,2128.62,5540.27,27700.0,27700.0,20277.51,0.0,0.0,1,0
44,Male,NY,Bachelors,Salaried,Single,Single,3,84060.02,1897.38,9844.17,3900.69,4227.9,7539.85,5526.23,13850.0,13850.0,77451.57,9946.85,0.1038,1,0
44,Male,NC,Bachelors,Salaried,Divorced,HeadOfHousehold,3,44992.71,4133.91,4957.11,329.0,54.53,2818.36,7300.94,20800.0,20800.0,28783.73,234.05,0.0043,1,1
45,Female,WA,HighSchool,Salaried,Single,HeadOfHousehold,4,79011.11,6837.32,3895.68,2667.51,1398.8,5881.62,7054.12,20800.0,20800.0,62944.11,5955.2,0.0664,1,0
43,Female,OH,HighSchool,Salaried,Married,MarriedJoint,2,49941.71,6120.93,1317.34,1596.07,208.46,2253.26,5063.97,27700.0,27700.0,26679.99,1381.6,0.0241,1,0
33,Female,CA,Masters,Salaried,Single,Single,1,79201.8,3203.5,297.25,285.86,497.92,4729.16,3748.6,13850.0,13850.0,67352.55,8725.06,0.1055,1,1
27,Male,NC,Masters,Salaried,Married,MarriedSeparate,1,62205.87,2718.82,2332.37,1656.42,1094.36,2942.96,4992.14,13850.0,13850.0,51907.07,5327.05,0.0792,1,0
41,Male,GA,Bachelors,Contractor,Married,MarriedJoint,2,27126.87,27877.58,536.86,1233.51,33.06,1561.77,4909.5,27700.0,27700.0,24841.31,560.96,0.0101,1,0
33,Male,FL,Masters,Salaried,Married,MarriedJoint,2,31195.23,2705.6,494.15,727.69,217.73,733.3,4428.18,27700.0,27700.0,3694.99,0.0,0.0,1,1
58,Male,FL,PhD,SelfEmployed,Married,MarriedJoint,4,123112.2,27231.58,12182.88,1482.21,998.6,8541.41,7204.22,27700.0,27700.0,128826.65,21118.4,0.1299,1,1
21,Female,PA,Bachelors,Salaried,Married,MarriedJoint,1,35955.69,1580.15,989.59,1746.58,50.77,985.87,5823.34,27700.0,27700.0,9325.43,0.0,0.0,1,1
35,Male,MI,HighSchool,Salaried,Married,MarriedJoint,3,28068.26,754.31,1095.07,130.9,138.74,1314.79,5276.8,27700.0,27700.0,0.0,0.0,0.0,1,0
50,Female,GA,Bachelors,Salaried,Single,Single,4,61988.31,2926.57,1133.35,322.62,59.79,4649.81,5994.36,13850.0,13850.0,46198.23,1671.11,0.0253,1,1
25,Female,PA,Masters,Salaried,Divorced,HeadOfHousehold,0,35154.11,1204.96,398.88,409.82,425.92,1183.71,4035.63,20800.0,20800.0,15957.95,1094.95,0.0298,1,1
32,Female,MI,Bachelors,SelfEmployed,Married,MarriedSeparate,1,112137.42,61598.59,7430.59,7789.5,2158.5,7691.88,5235.65,13850.0,15375.81,164290.78,32029.79,0.1768,1,1
37,Male,WA,HighSchool,Salaried,Single,Single,1,56380.83,2265.71,4300.76,176.31,1050.16,4734.12,6160.99,13850.0,13850.0,47597.3,4978.91,0.0791,1,1
62,Female,CA,Masters,Retired,Married,MarriedSeparate,4,27793.2,859.37,3367.87,1713.54,638.29,2087.06,7128.49,13850.0,13850.0,12170.44,0.0,0.0,1,0
36,Female,CA,Masters,SelfEmployed,Married,MarriedJoint,3,108967.38,16243.75,6467.21,228.0,4717.17,10269.92,5629.92,27700.0,27700.0,99478.35,14874.8,0.113,1,1
46,Female,IL,Bachelors,Salaried,Married,MarriedJoint,4,45971.28,1007.76,633.78,1128.78,25.81,3293.38,6069.72,27700.0,27700.0,13912.82,0.0,0.0,1,0
39,Male,MI,PhD,Retired,Single,Single,3,36363.25,249.5,1641.62,708.69,675.82,3133.08,6761.41,13850.0,13850.0,19904.36,0.0,0.0,1,0
36,Male,CA,Bachelors,Salaried,Single,Single,1,82544.93,859.74,855.23,211.25,451.86,4960.26,6182.28,13850.0,13850.0,68909.9,9067.68,0.1076,1,0
57,Female,WA,Masters,SelfEmployed,Married,MarriedSeparate,4,176512.74,13614.74,7896.78,5923.67,3864.62,12513.67,6277.65,13850.0,17945.73,174078.53,31978.85,0.1615,1,0
28,Male,TX,PhD,Salaried,Single,HeadOfHousehold,2,27961.19,1029.23,1628.64,1120.61,438.94,2292.89,5208.11,20800.0,20800.0,6819.06,0.0,0.0,1,1
42,Male,NC,HighSchool,Salaried,Married,MarriedJoint,2,46850.54,3558.82,531.21,609.92,102.31,3496.2,6270.48,27700.0,27700.0,20240.57,608.87,0.012,1,1
43,Male,MI,Masters,Salaried,Married,MarriedJoint,3,107986.55,3143.37,7302.64,2200.41,526.32,8674.67,5024.85,27700.0,27700.0,86232.56,11878.66,0.1003,1,0
56,Female,CA,Bachelors,Contractor,Single,HeadOfHousehold,3,70712.72,7822.67,3353.55,1742.91,161.41,6954.51,6399.7,20800.0,20800.0,56588.95,4757.07,0.0581,1,1
38,Female,WA,Masters,Salaried,Single,Single,1,53607.66,1460.68,3121.28,351.19,601.54,3458.1,6263.99,13850.0,13850.0,42839.62,3520.75,0.0605,1,1
24,Male,WA,Masters,Salaried,Married,MarriedSeparate,2,77222.55,5433.07,1498.23,4176.67,301.88,4138.22,7024.79,13850.0,13850.0,67303.85,7914.35,0.094,1,1
26,Female,TX,Masters,Unemployed,Married,MarriedJoint,1,6914.39,3030.64,145.66,56.94,12.1,608.63,5104.05,27700.0,27700.0,0.0,0.0,0.0,1,0
29,Male,TX,Masters,Salaried,Single,Single,2,52238.48,1634.54,4665.1,1147.76,329.8,1765.92,6548.31,13850.0,13850.0,41688.12,2582.57,0.0441,1,1
51,Female,WA,Masters,Unemployed,Married,MarriedJoint,3,11135.47,770.65,149.4,387.24,157.02,709.0,6726.92,27700.0,27700.0,0.0,0.0,0.0,1,1
36,Female,AZ,HighSchool,Salaried,Single,Single,2,47899.93,2096.01,2360.87,718.65,112.86,2499.3,4985.54,13850.0,13850.0,35506.81,2440.82,0.0466,1,1
48,Male,PA,Bachelors,SelfEmployed,Single,Single,2,59271.34,9359.87,8287.02,816.21,46.65,3224.74,5111.06,13850.0,13850.0,60068.23,6322.51,0.0822,1,0
62,Male,CA,HighSchool,Salaried,Single,Single,4,83497.88,2245.33,3208.02,893.85,152.04,5698.95,6828.21,13850.0,13850.0,69101.23,7309.77,0.0822,1,0
50,Male,NY,Masters,Contractor,Single,Single,3,76124.55,18073.56,2686.82,2359.32,5.16,5207.66,7635.35,13850.0,13850.0,78534.93,10185.18,0.1051,1,1
51,Female,FL,Bachelors,Contractor,Single,Single,3,96161.06,25843.96,2462.54,2605.47,837.77,2251.19,6535.19,13850.0,13850.0,106117.56,16468.21,0.1323,1,1
45,Female,GA,Bachelors,Salaried,Single,Single,2,60930.75,6285.39,10395.07,1432.26,17.8,2473.94,5866.38,13850.0,13850.0,60761.21,6474.97,0.0834,1,0
30,Female,NC,HighSchool,SelfEmployed,Widowed,Single,2,87025.87,15585.88,2933.76,1082.97,591.9,7815.04,4687.43,13850.0,13850.0,88695.51,13220.51,0.1253,1,0
65,Female,OH,Bachelors,Retired,Married,MarriedJoint,4,55726.24,2180.3,6595.52,2323.57,905.21,3198.28,6899.58,27700.0,27700.0,30802.06,0.0,0.0,1,0
33,Male,WA,Bachelors,SelfEmployed,Single,Single,1,83160.38,48525.8,3681.91,3933.7,101.54,5412.63,3146.86,13850.0,13850.0,120018.09,21404.34,0.1581,1,1
52,Female,CA,PhD,Unemployed,Single,HeadOfHousehold,4,39639.76,1069.31,619.21,1100.19,1326.54,1144.69,7072.31,20800.0,20800.0,14528.28,0.0,0.0,1,0
53,Male,FL,Masters,SelfEmployed,Single,HeadOfHousehold,3,50904.92,4047.87,2933.03,1538.02,868.65,1946.66,7192.11,20800.0,20800.0,32585.83,690.3,0.0119,1,0
25,Male,NY,Bachelors,Salaried,Single,HeadOfHousehold,1,69639.5,3442.63,3577.49,2336.04,1626.91,3544.17,4341.54,20800.0,20800.0,54359.62,5866.62,0.0765,1,0
23,Female,NC,Masters,Contractor,Married,MarriedJoint,1,80197.58,4586.67,2149.12,3239.06,1861.68,4743.15,4063.13,27700.0,27700.0,57733.37,6608.84,0.076,1,1
48,Female,GA,HighSchool,SelfEmployed,Married,MarriedJoint,3,99909.9,1471.69,4759.04,6201.08,92.62,3229.28,5042.86,27700.0,27700.0,73940.64,9174.44,0.0864,1,0
29,Male,WA,HighSchool,Salaried,Divorced,Single,1,48388.4,3082.25,5635.11,1216.76,22.49,2833.75,4148.52,13850.0,13850.0,41755.76,3990.69,0.0699,1,0
58,Female,NY,Bachelors,Salaried,Single,Single,3,76887.63,13747.1,3112.32,2511.21,2378.08,4895.3,5520.89,13850.0,13850.0,75397.05,9494.85,0.1013,1,0
34,Female,WA,Bachelors,Salaried,Single,Single,1,48950.94,2880.56,1247.08,1458.33,581.9,1225.86,6167.82,13850.0,13850.0,37728.59,2907.43,0.0548,1,0
55,Female,PA,HighSchool,SelfEmployed,Married,MarriedJoint,4,92746.66,37549.08,15849.7,4791.19,100.45,1848.39,6817.4,27700.0,27700.0,112445.44,17186.91,0.1176,1,1
54,Female,TX,HighSchool,SelfEmployed,Married,MarriedJoint,4,80125.88,26624.19,6146.38,5349.49,954.37,6548.89,5640.96,27700.0,27700.0,79196.44,9530.72,0.0844,1,1
45,Male,WA,Bachelors,Contractor,Married,MarriedJoint,4,45755.05,9278.02,498.46,337.52,265.46,2175.0,4698.74,27700.0,27700.0,21831.53,0.0,0.0,1,1
40,Male,TX,HighSchool,Salaried,Single,Single,2,44506.76,1853.53,3521.38,588.03,403.67,2465.09,4872.92,13850.0,13850.0,33031.66,2143.8,0.043,1,1
47,Male,MI,Bachelors,Salaried,Single,Single,2,68749.18,5311.6,9063.34,1871.88,1684.4,5602.8,4277.9,13850.0,13850.0,66274.12,7687.81,0.0925,1,0
39,Female,PA,Bachelors,Salaried,Single,Single,1,60569.99,1392.59,3912.31,910.76,1305.06,3155.44,3660.39,13850.0,13850.0,50524.89,5022.97,0.0763,1,1
38,Female,PA,Masters,SelfEmployed,Single,Single,1,113939.92,10439.49,2086.34,646.59,181.12,8446.34,5053.66,13850.0,13850.0,111115.74,19267.78,0.1524,1,1
26,Male,PA,HighSchool,Contractor,Married,MarriedSeparate,1,47501.63,7926.74,1612.02,722.52,133.33,2065.19,5328.47,13850.0,13850.0,41690.39,3982.85,0.0698,1,1
51,Male,AZ,HighSchool,Contractor,Married,MarriedJoint,3,66635.94,18634.99,1567.21,1059.43,656.77,1971.58,5461.52,27700.0,27700.0,54638.13,4927.89,0.0567,1,0
36,Male,OH,HighSchool,Salaried,Divorced,HeadOfHousehold,1,36238.17,3830.04,2474.36,711.69,237.37,3411.1,5188.24,20800.0,20800.0,20242.57,1409.11,0.0331,1,1
48,Female,CA,HighSchool,SelfEmployed,Single,Single,2,111594.23,36444.38,13349.23,197.74,1247.97,9734.69,4434.33,13850.0,13850.0,144537.84,26489.08,0.1641,1,0
47,Female,AZ,Masters,SelfEmployed,Single,Single,2,89222.83,28951.74,143.29,1905.24,310.99,7765.6,3551.91,13850.0,13850.0,101467.86,16152.29,0.1365,1,1
25,Male,NY,Bachelors,Unemployed,Married,MarriedJoint,1,14365.67,3087.25,1691.63,1269.26,199.22,879.73,6240.17,27700.0,27700.0,0.0,0.0,0.0,1,1
46,Male,IL,HighSchool,SelfEmployed,Single,Single,3,97321.83,11178.06,7206.15,3684.65,1940.92,7507.73,6610.72,13850.0,13850.0,97356.04,14365.45,0.1242,1,1
49,Female,WA,Masters,Salaried,Single,Single,2,56162.11,2850.28,2862.51,2111.62,355.12,3193.86,5989.46,13850.0,13850.0,45024.9,3012.98,0.0487,1,1
41,Male,CA,Masters,SelfEmployed,Single,Single,3,154248.52,6469.74,2244.08,2458.07,3241.22,11823.7,6865.79,13850.0,14203.38,144258.96,25622.15,0.1572,1,1
46,Female,TX,HighSchool,Salaried,Single,Single,3,45145.54,2391.42,3753.24,1108.72,80.56,1860.17,6261.85,13850.0,13850.0,32940.2,1332.82,0.026,1,0
45,Male,WA,HighSchool,SelfEmployed,Single,Single,2,43271.26,53084.24,2708.36,538.7,404.33,2811.93,5737.56,13850.0,13850.0,82213.86,11794.55,0.1191,1,1
62,Male,CA,Masters,SelfEmployed,Single,HeadOfHousehold,3,219213.88,7354.56,15065.7,5307.31,892.25,8310.26,6018.75,20800.0,20800.0,216334.14,45658.93,0.189,1,0
42,Female,PA,Bachelors,Contractor,Married,MarriedJoint,3,43816.67,32850.65,2054.66,1477.04,347.96,1812.16,7118.43,27700.0,27700.0,46521.98,2542.34,0.0323,1,0
53,Male,TX,PhD,Salaried,Married,MarriedJoint,4,134649.52,1599.04,3568.34,4023.0,1006.31,7234.41,6619.67,27700.0,27700.0,106116.89,15668.05,0.1121,1,0
24,Male,FL,HighSchool,Contractor,Single,Single,0,55177.51,26250.05,2921.38,417.64,432.58,3055.2,3793.41,13850.0,13850.0,70498.94,10817.27,0.1282,1,1
38,Male,MI,Masters,Salaried,Single,Single,2,33573.57,1477.9,2948.38,742.9,954.72,1973.85,4546.2,13850.0,13850.0,21149.85,117.98,0.0031,1,0
48,Male,AZ,HighSchool,SelfEmployed,Married,MarriedSeparate,5,65173.58,42791.33,5458.02,3422.32,974.45,4774.25,8414.86,13850.0,13850.0,92072.93,11563.55,0.102,1,0
38,Male,OH,Bachelors,Unemployed,Married,MarriedJoint,2,9498.44,1536.31,239.16,67.33,101.28,846.53,5568.55,27700.0,27700.0,0.0,0.0,0.0,1,1
47,Male,FL,Masters,Salaried,Married,MarriedSeparate,3,82744.24,6115.79,236.9,3987.59,127.38,6346.28,5628.7,13850.0,13850.0,70746.93,8471.83,0.0951,1,1
48,Male,CA,Bachelors,SelfEmployed,Single,Single,3,91628.75,21208.13,2447.41,601.53,871.14,4895.12,6615.13,13850.0,13850.0,96934.29,14264.23,0.1237,1,1
47,Male,FL,HighSchool,SelfEmployed,Married,MarriedJoint,4,80698.89,35340.62,5455.01,1068.2,341.98,6779.66,8661.57,27700.0,27700.0,87794.52,11422.29,0.094,1,1
31,Female,MI,HighSchool,Contractor,Married,MarriedSeparate,1,76263.44,6426.8,1668.85,1031.02,1264.14,3666.78,2976.84,13850.0,13850.0,69009.09,9689.5,0.1149,1,1
47,Female,NC,Masters,Salaried,Single,Single,2,55871.68,1022.13,3300.34,1286.45,140.76,3203.14,5618.63,13850.0,13850.0,43344.15,2781.3,0.0462,1,0
33,Male,FL,HighSchool,Contractor,Widowed,Single,1,52193.04,8940.63,622.12,1505.55,154.46,4875.05,6018.33,13850.0,13850.0,46405.78,4716.77,0.0764,1,1
37,Male,TX,Bachelors,Retired,Divorced,Single,1,14229.15,2849.1,883.97,513.8,275.76,737.85,6142.06,13850.0,13850.0,2612.22,0.0,0.0,1,0
62,Female,PA,HighSchool,SelfEmployed,Single,HeadOfHousehold,4,52406.85,10177.76,3521.24,1222.97,1350.59,3965.23,6329.15,20800.0,20800.0,39305.85,1296.7,0.0196,1,1
52,Female,WA,HighSchool,Salaried,Married,MarriedJoint,4,57686.19,6403.77,556.56,2094.6,706.95,2038.17,6820.96,27700.0,27700.0,30946.53,293.58,0.0045,1,1
42,Female,OH,Masters,SelfEmployed,Single,HeadOfHousehold,3,55293.24,28093.07,1419.9,2562.18,770.49,4225.79,5020.14,20800.0,20800.0,59506.21,5398.87,0.0637,1,0
40,Male,PA,HighSchool,Salaried,Married,MarriedSeparate,4,79663.03,916.87,3845.35,3487.28,927.97,5262.4,6126.01,13850.0,13850.0,64575.25,6314.05,0.0748,1,0
51,Male,NC,Bachelors,SelfEmployed,Single,Single,2,130100.13,7663.62,5856.04,5516.04,713.41,10425.9,5381.86,13850.0,13850.0,126769.78,22224.75,0.1547,1,1
55,Male,CA,Bachelors,Salaried,Single,Single,4,72676.96,2216.12,2619.29,1374.71,801.59,5638.53,6685.66,13850.0,13850.0,57662.38,4193.22,0.0541,1,0
46,Male,OH,HighSchool,Salaried,Married,MarriedJoint,3,62715.73,2769.66,1387.29,645.28,401.77,3718.66,5571.75,27700.0,27700.0,34672.68,1540.72,0.023,1,0
55,Female,CA,Bachelors,Salaried,Single,Single,4,112081.76,4319.96,4300.46,1590.99,1782.53,5830.53,5423.3,13850.0,13850.0,100852.18,14404.52,0.1193,1,1
41,Male,TX,Bachelors,SelfEmployed,Widowed,HeadOfHousehold,2,86944.78,33257.46,2720.76,2146.13,997.3,6909.7,4757.89,20800.0,20800.0,99123.0,15589.52,0.1268,1,1
48,Male,CA,Masters,Salaried,Married,MarriedJoint,3,112632.05,1741.54,7278.4,5121.21,281.21,8651.35,6135.08,27700.0,27700.0,89451.99,12586.94,0.1035,1,0
34,Male,OH,Masters,SelfEmployed,Married,MarriedJoint,2,74785.28,21365.43,1629.12,1238.64,123.22,4351.99,4225.66,27700.0,27700.0,67079.84,7865.07,0.0804,1,1
42,Female,AZ,Masters,Salaried,Single,HeadOfHousehold,3,53522.79,5748.49,6548.63,463.07,696.65,3249.02,6890.06,20800.0,20800.0,40519.91,1642.39,0.025,1,1
21,Male,TX,Bachelors,Salaried,Single,Single,0,51955.95,3252.6,3044.88,1460.96,730.08,1319.18,4749.54,13850.0,13850.0,44403.43,4508.41,0.0774,1,1
33,Female,IL,Masters,Salaried,Married,MarriedJoint,3,63622.81,3742.84,1166.69,1846.46,163.97,3411.18,5226.56,27700.0,27700.0,36332.34,1139.88,0.0166,1,1
35,Male,WA,Bachelors,Salaried,Single,Single,4,54010.66,1132.63,1127.32,3286.39,535.25,3080.41,7514.35,13850.0,13850.0,36420.61,350.47,0.0062,1,1
40,Female,WA,Bachelors,Salaried,Married,MarriedJoint,2,77716.86,3498.41,8361.93,6534.08,969.41,3365.58,5170.95,27700.0,27700.0,58877.21,6060.49,0.0677,1,0
36,Male,IL,HighSchool,SelfEmployed,Married,MarriedJoint,3,71255.04,44370.79,5537.07,724.83,1037.89,581.51,6564.93,27700.0,27700.0,88962.9,12479.34,0.103,1,1
18,Female,NC,HighSchool,Salaried,Married,MarriedJoint,2,25916.86,1793.05,210.39,1753.91,133.3,2120.42,4685.31,27700.0,27700.0,0.0,0.0,0.0,1,0
55,Female,CA,HighSchool,Contractor,Married,MarriedJoint,5,49144.0,16842.4,5148.68,3021.77,295.08,3410.37,7969.69,27700.0,27700.0,35935.08,92.21,0.0013,1,1
42,Female,NC,HighSchool,Salaried,Married,MarriedJoint,3,32157.41,5503.64,2333.03,556.18,663.58,2318.7,5857.95,27700.0,27700.0,7794.09,0.0,0.0,1,0
